property_id,location_city,location_district,listing_date,property_type,square_footage,bedrooms,bathrooms,year_built,build_quality_rating,nearby_amenities_score,market_trend_index,sale_price_gbp,agent_commission_percentage,days_on_market,transaction_type,revenue_activity,revenue_gbp_monthly,property_age,listing_month,demand_index
BG-REA-20230811-02964,Reading,Kennet Island,2023-08-11,Townhouse,1358,2,1,1975,5,7.0,1.14,793115.21,2.01,119,Sale,Sale Commission,1328.47,50,8,0.008333333333333333
BG-GUI-20220806-02965,Guildford,Merrow,2022-08-06,Apartment,1863,1,1,1959,8,7.0,1.08,1216399.37,1.44,27,Sale,Sale Commission,1459.68,66,8,0.03571428571428571
BG-LON-20241028-02966,London,Clapham,2024-10-28,Townhouse,3615,5,3,1991,10,6.0,1.09,2079191.16,1.7,38,Lease,Airbnb/Short Let,84570.55,34,10,0.02564102564102564
BG-LON-20180619-02967,London,Islington,2018-06-19,Apartment,1947,2,2,1957,4,5.0,1.02,1911012.29,1.09,33,Lease,Airbnb/Short Let,45965.45,68,6,0.029411764705882353
BG-LON-20211113-02968,London,Clapham,2021-11-13,Apartment,533,4,4,1964,4,6.0,1.13,437216.83,1.7,142,Sale,Sale Commission,619.39,61,11,0.006993006993006993
BG-GUI-20221008-02969,Guildford,Onslow Village,2022-10-08,Detached House,1425,1,1,2003,8,4.0,1.11,705510.62,2.11,29,Sale,Sale Commission,1240.52,22,10,0.03333333333333333
BG-GUI-20180617-02970,Guildford,Guildford Town Centre,2018-06-17,Detached House,2974,4,4,1997,4,10.0,1.02,2142915.16,1.12,66,Sale,Sale Commission,2000.05,28,6,0.014925373134328358
BG-LON-20230330-02971,London,Hackney,2023-03-30,Apartment,1571,4,4,1993,10,1.0,1.08,1159291.33,2.28,94,Sale,Sale Commission,2202.65,32,3,0.010526315789473684
BG-GUI-20240322-02972,Guildford,Park Barn,2024-03-22,Townhouse,2671,4,1,1987,4,,1.1,1200619.32,1.43,96,Sale,Sale Commission,1430.74,38,3,0.010309278350515464
BG-REA-20190514-02973,Reading,Earley,2019-05-14,Detached House,2193,5,5,1985,1,9.0,0.98,1362520.09,2.87,35,Sale,Sale Commission,3258.69,40,5,0.027777777777777776
BG-LON-20220724-02974,London,Notting Hill,2022-07-24,Detached House,3882,4,2,1963,2,7.0,1.14,1569401.6,2.41,31,Sale,Sale Commission,3151.88,62,7,0.03125
BG-LON-20210830-02975,London,Hackney,2021-08-30,Apartment,3895,1,1,2001,4,1.0,1.1,1505225.21,1.61,63,Lease,Residential Rent,143158.29,24,8,0.015625
BG-GUI-20250329-02976,Guildford,Guildford Town Centre,2025-03-29,Apartment,3304,4,3,2018,5,4.0,1.13,1487894.4,2.62,159,Sale,Sale Commission,3248.57,7,3,0.00625
BG-GUI-20230316-02977,Guildford,Merrow,2023-03-16,Detached House,2455,3,3,2003,7,3.0,1.06,1520005.32,2.73,73,Lease,Airbnb/Short Let,70782.5,22,3,0.013513513513513514
BG-GUI-20180408-02978,Guildford,Stoughton,2018-04-08,Apartment,1541,2,1,1995,1,2.0,1.0,474986.04,1.12,165,Sale,Sale Commission,443.32,30,4,0.006024096385542169
BG-GUI-20230417-02979,Guildford,Onslow Village,2023-04-17,Apartment,2899,4,1,2015,8,8.0,1.11,1512170.98,1.04,172,Sale,Sale Commission,1310.55,10,4,0.005780346820809248
BG-REA-20200501-02980,Reading,Southcote,2020-05-01,Apartment,3159,1,1,1969,6,4.0,0.92,1140924.7,2.56,114,Sale,Sale Commission,2433.97,56,5,0.008695652173913044
BG-GUI-20221231-02981,Guildford,Merrow,2022-12-31,Apartment,3503,5,2,1984,8,8.0,1.08,3166637.96,1.48,51,Sale,Sale Commission,3905.52,41,12,0.019230769230769232
BG-GUI-20230813-02982,Guildford,Jacobs Well,2023-08-13,Detached House,3603,3,1,1975,2,3.0,1.13,1458153.91,1.2,160,Sale,Sale Commission,1458.15,50,8,0.006211180124223602
BG-LON-20200215-02983,London,Ealing,2020-02-15,Detached House,2766,2,1,1953,7,2.0,1.02,1595340.67,1.79,148,Lease,Residential Rent,106094.07,72,2,0.006711409395973154
BG-REA-20241119-02984,Reading,Earley,2024-11-19,Apartment,3344,1,1,1970,10,5.0,1.1,2077212.18,2.37,136,Sale,Sale Commission,4102.49,55,11,0.0072992700729927005
BG-REA-20240722-02985,Reading,Tilehurst,2024-07-22,Apartment,2129,1,1,2001,4,3.0,1.1,1242345.47,1.53,53,Sale,Sale Commission,1583.99,24,7,0.018518518518518517
BG-REA-20250605-02986,Reading,Caversham,2025-06-05,Apartment,3221,5,3,2005,2,9.0,1.13,2439094.47,2.57,90,Sale,Sale Commission,5223.73,20,6,0.01098901098901099
BG-REA-20210511-02987,Reading,Caversham,2021-05-11,Townhouse,861,5,3,2003,8,1.0,0.91,544979.69,1.51,115,Sale,Sale Commission,685.77,22,5,0.008620689655172414
BG-LON-20230907-02988,London,Greenwich,2023-09-07,Detached House,2239,2,2,1986,6,,1.05,1386831.8,1.2,125,Sale,Sale Commission,1386.83,39,9,0.007936507936507936
BG-LON-20221101-02989,London,Notting Hill,2022-11-01,Apartment,942,1,1,1983,1,3.0,1.11,444030.34,1.43,136,Lease,Residential Rent,14822.35,42,11,0.0072992700729927005
BG-REA-20210212-02990,Reading,Kennet Island,2021-02-12,Detached House,2407,4,1,1990,9,,0.89,998007.37,2.66,62,Lease,Student Housing,39737.72,35,2,0.015873015873015872
BG-REA-20180314-02991,Reading,Southcote,2018-03-14,Apartment,1392,4,1,1991,7,6.0,1.01,920782.76,2.17,144,Sale,Sale Commission,1665.08,34,3,0.006896551724137931
BG-REA-20220605-02992,Reading,Earley,2022-06-05,Detached House,3551,1,1,1988,9,6.0,1.14,1889007.22,2.81,100,Lease,Residential Rent,88170.17,37,6,0.009900990099009901
BG-REA-20191222-02993,Reading,Earley,2019-12-22,Detached House,2677,1,1,2005,5,,0.98,1016077.11,2.68,66,Sale,Sale Commission,2269.24,20,12,0.014925373134328358
BG-REA-20201107-02994,Reading,Coley,2020-11-07,Townhouse,1135,5,2,1952,1,7.0,0.9,763126.03,1.25,96,Sale,Sale Commission,794.92,73,11,0.010309278350515464
BG-LON-20230704-02995,London,Shoreditch,2023-07-04,Detached House,2840,2,1,2000,9,5.0,1.1,1916430.36,1.26,32,Sale,Sale Commission,2012.25,25,7,0.030303030303030304
BG-LON-20190612-02996,London,Wimbledon,2019-06-12,Apartment,1300,3,2,1983,6,6.0,1.02,817918.14,2.84,173,Sale,Sale Commission,1935.74,42,6,0.005747126436781609
BG-GUI-20200504-02997,Guildford,Jacobs Well,2020-05-04,Townhouse,1722,5,5,2016,4,9.0,0.91,1017292.79,2.48,164,Sale,Sale Commission,2102.41,9,5,0.006060606060606061
BG-REA-20201017-02998,Reading,Southcote,2020-10-17,Detached House,1468,4,3,1999,5,2.0,0.92,862076.68,1.63,107,Sale,Sale Commission,1170.99,26,10,0.009259259259259259
BG-GUI-20191123-02999,Guildford,Merrow,2019-11-23,Apartment,1873,5,2,1970,2,5.0,0.99,1321030.16,2.71,55,Lease,Residential Rent,50565.01,55,11,0.017857142857142856
BG-REA-20200417-03000,Reading,Coley,2020-04-17,Detached House,3676,3,2,1965,3,2.0,0.94,1250640.23,2.92,83,Lease,Student Housing,61416.48,60,4,0.011904761904761904
BG-REA-20230819-03001,Reading,Caversham,2023-08-19,Townhouse,1390,4,2,2006,3,9.0,1.05,766998.2,2.58,129,Lease,Airbnb/Short Let,36307.01,19,8,0.007692307692307693
BG-GUI-20210906-03002,Guildford,Burpham,2021-09-06,Detached House,1084,4,4,1984,4,4.0,1.07,782488.53,2.14,122,Sale,Sale Commission,1395.44,41,9,0.008130081300813009
BG-GUI-20250416-03003,Guildford,Burpham,2025-04-16,Townhouse,724,3,2,1960,8,6.0,1.06,477826.98,2.55,51,Sale,Sale Commission,1015.38,65,4,0.019230769230769232
BG-LON-20211203-03004,London,Islington,2021-12-03,Townhouse,702,4,4,1980,1,9.0,1.08,609132.44,1.63,18,Sale,Sale Commission,827.4,45,12,0.05263157894736842
BG-GUI-20190320-03005,Guildford,Park Barn,2019-03-20,Apartment,914,5,2,2013,2,2.0,0.98,540212.04,2.3,116,Sale,Sale Commission,1035.41,12,3,0.008547008547008548
BG-REA-20230329-03006,Reading,Caversham,2023-03-29,Detached House,3259,4,1,1962,4,2.0,1.12,1345359.36,2.33,163,Sale,Sale Commission,2612.24,63,3,0.006097560975609756
BG-LON-20191226-03007,London,Greenwich,2019-12-26,Apartment,2627,3,1,1956,6,3.0,1.0,1775107.07,2.54,147,Lease,Residential Rent,75722.83,69,12,0.006756756756756757
BG-GUI-20250515-03008,Guildford,Onslow Village,2025-05-15,Townhouse,1676,1,1,1978,4,2.0,1.1,597680.28,2.8,174,Sale,Sale Commission,1394.59,47,5,0.005714285714285714
BG-REA-20201102-03009,Reading,Earley,2020-11-02,Apartment,3836,3,3,1978,7,,0.87,1359559.1,2.67,82,Lease,Airbnb/Short Let,120411.85,47,11,0.012048192771084338
BG-LON-20200131-03010,London,Hackney,2020-01-31,Detached House,2833,3,2,1983,4,4.0,1.01,1613312.59,2.45,174,Sale,Sale Commission,3293.85,42,1,0.005714285714285714
BG-REA-20230902-03011,Reading,Tilehurst,2023-09-02,Apartment,3100,1,1,1971,1,4.0,1.06,1119751.87,1.35,15,Sale,Sale Commission,1259.72,54,9,0.0625
BG-REA-20220911-03012,Reading,Tilehurst,2022-09-11,Apartment,1881,3,2,1970,5,7.0,1.08,1487037.9,1.14,6,Lease,Student Housing,59301.68,55,9,0.14285714285714285
BG-REA-20220710-03013,Reading,Earley,2022-07-10,Apartment,1135,3,1,1988,8,8.0,1.11,917421.78,2.64,141,Lease,Airbnb/Short Let,26023.35,37,7,0.007042253521126761
BG-GUI-20200726-03014,Guildford,Merrow,2020-07-26,Apartment,1545,5,2,1994,7,4.0,0.92,1099706.05,1.18,142,Lease,Airbnb/Short Let,40066.28,31,7,0.006993006993006993
BG-REA-20181006-03015,Reading,Whitley,2018-10-06,Apartment,1652,2,2,1965,6,9.0,0.98,1175609.78,1.07,86,Sale,Sale Commission,1048.25,60,10,0.011494252873563218
BG-GUI-20240703-03016,Guildford,Burpham,2024-07-03,Townhouse,730,1,1,2002,1,9.0,1.07,257852.41,2.75,42,Lease,Student Housing,22832.29,23,7,0.023255813953488372
BG-REA-20210529-03017,Reading,Coley,2021-05-29,Detached House,2859,3,1,1988,7,4.0,0.89,1219486.78,1.19,135,Sale,Sale Commission,1209.32,37,5,0.007352941176470588
BG-LON-20211003-03018,London,Greenwich,2021-10-03,Apartment,1974,5,5,2015,2,10.0,1.08,1582471.78,1.66,49,Lease,Residential Rent,60958.7,10,10,0.02
BG-REA-20221117-03019,Reading,Caversham,2022-11-17,Townhouse,1041,5,1,1953,4,9.0,1.1,820894.57,1.2,58,Sale,Sale Commission,820.89,72,11,0.01694915254237288
BG-REA-20230810-03020,Reading,Caversham,2023-08-10,Apartment,3748,3,1,2017,9,7.0,1.09,3120533.97,1.57,117,Sale,Sale Commission,4082.7,8,8,0.00847457627118644
BG-REA-20210109-03021,Reading,Coley,2021-01-09,Townhouse,1602,1,1,1991,6,2.0,0.9,770092.77,2.85,21,Sale,Sale Commission,1828.97,34,1,0.045454545454545456
BG-GUI-20210117-03022,Guildford,Jacobs Well,2021-01-17,Apartment,2607,5,2,1970,8,8.0,0.9,1078666.28,2.9,74,Lease,Airbnb/Short Let,101059.76,55,1,0.013333333333333334
BG-REA-20230221-03023,Reading,Coley,2023-02-21,Townhouse,3956,4,2,1979,3,8.0,1.06,1835758.65,2.2,28,Sale,Sale Commission,3365.56,46,2,0.034482758620689655
BG-LON-20200416-03024,London,Hammersmith,2020-04-16,Apartment,970,2,2,1983,5,5.0,0.91,617107.48,2.31,10,Sale,Sale Commission,1187.93,42,4,0.09090909090909091
BG-LON-20240812-03025,London,Camden,2024-08-12,Townhouse,3645,1,1,1966,3,1.0,1.07,1497141.26,2.76,59,Lease,Student Housing,96822.51,59,8,0.016666666666666666
BG-GUI-20221112-03026,Guildford,Onslow Village,2022-11-12,Apartment,3145,2,2,1969,5,3.0,1.14,1757537.25,1.82,92,Sale,Sale Commission,2665.6,56,11,0.010752688172043012
BG-LON-20250515-03027,London,Camden,2025-05-15,Townhouse,1214,5,3,1960,1,1.0,1.14,559548.06,2.89,178,Lease,Residential Rent,45053.52,65,5,0.00558659217877095
BG-REA-20180109-03028,Reading,Whitley,2018-01-09,Townhouse,2061,2,1,1992,4,9.0,1.01,806040.97,2.71,83,Sale,Sale Commission,1820.31,33,1,0.011904761904761904
BG-REA-20180319-03029,Reading,Kennet Island,2018-03-19,Townhouse,622,5,4,1961,5,2.0,1.0,266868.51,2.24,105,Sale,Sale Commission,498.15,64,3,0.009433962264150943
BG-GUI-20190319-03030,Guildford,Merrow,2019-03-19,Detached House,979,1,1,2003,3,6.0,0.99,413986.14,2.25,123,Lease,Residential Rent,36684.49,22,3,0.008064516129032258
BG-LON-20190623-03031,London,Hackney,2019-06-23,Townhouse,949,4,1,1995,10,3.0,0.98,619061.76,1.27,128,Lease,Airbnb/Short Let,27546.2,30,6,0.007751937984496124
BG-REA-20201127-03032,Reading,Kennet Island,2020-11-27,Detached House,2058,5,4,1965,8,8.0,0.94,1626008.09,2.28,31,Sale,Sale Commission,3089.42,60,11,0.03125
BG-LON-20201105-03033,London,Ealing,2020-11-05,Townhouse,1038,5,2,1960,5,5.0,0.94,686492.2,2.83,179,Lease,Airbnb/Short Let,26023.36,65,11,0.005555555555555556
BG-REA-20190425-03034,Reading,Coley,2019-04-25,Detached House,1474,4,3,1963,7,,0.99,673757.92,2.5,170,Sale,Sale Commission,1403.66,62,4,0.005847953216374269
BG-LON-20200214-03035,London,Wimbledon,2020-02-14,Detached House,1812,4,4,1998,9,3.0,1.02,973250.7,1.12,135,Sale,Sale Commission,908.37,27,2,0.007352941176470588
BG-GUI-20200815-03036,Guildford,Onslow Village,2020-08-15,Detached House,3749,4,4,1956,10,5.0,0.92,1571820.78,1.13,33,Sale,Sale Commission,1480.13,69,8,0.029411764705882353
BG-REA-20220908-03037,Reading,Coley,2022-09-08,Detached House,798,4,2,1966,4,4.0,1.08,541808.76,2.95,18,Sale,Sale Commission,1331.95,59,9,0.05263157894736842
BG-LON-20210219-03038,London,Notting Hill,2021-02-19,Townhouse,3533,4,3,1994,3,10.0,0.91,1766178.94,2.56,96,Sale,Sale Commission,3767.85,31,2,0.010309278350515464
BG-LON-20191209-03039,London,Croydon,2019-12-09,Townhouse,2763,4,4,1950,8,1.0,1.0,2008235.43,1.53,85,Sale,Sale Commission,2560.5,75,12,0.011627906976744186
BG-REA-20180929-03040,Reading,Coley,2018-09-29,Detached House,2439,3,3,1953,7,5.0,1.0,1621584.76,2.46,92,Sale,Sale Commission,3324.25,72,9,0.010752688172043012
BG-LON-20241018-03041,London,Islington,2024-10-18,Detached House,3176,3,3,1990,9,8.0,1.08,3189757.28,1.62,8,Sale,Sale Commission,4306.17,35,10,0.1111111111111111
BG-REA-20180429-03042,Reading,Whitley,2018-04-29,Detached House,3178,1,1,2001,5,5.0,1.01,1134321.18,1.84,87,Lease,Airbnb/Short Let,61107.4,24,4,0.011363636363636364
BG-LON-20181228-03043,London,Camden,2018-12-28,Townhouse,2979,5,5,1988,4,6.0,0.98,1449631.64,2.36,148,Lease,Airbnb/Short Let,108104.52,37,12,0.006711409395973154
BG-LON-20180430-03044,London,Chelsea,2018-04-30,Townhouse,2891,2,2,2014,4,1.0,0.99,2000434.78,1.91,6,Sale,Sale Commission,3184.03,11,4,0.14285714285714285
BG-GUI-20230606-03045,Guildford,Burpham,2023-06-06,Detached House,3239,1,1,1982,2,6.0,1.08,1822004.91,1.74,62,Lease,Residential Rent,104598.99,43,6,0.015873015873015872
BG-REA-20200129-03046,Reading,Caversham,2020-01-29,Detached House,2687,2,2,2000,8,5.0,0.99,1163656.93,2.38,5,Sale,Sale Commission,2307.92,25,1,0.16666666666666666
BG-LON-20250309-03047,London,Croydon,2025-03-09,Apartment,2719,1,1,2018,1,6.0,1.08,1762414.67,1.24,84,Sale,Sale Commission,1821.16,7,3,0.011764705882352941
BG-REA-20210913-03048,Reading,Tilehurst,2021-09-13,Detached House,2645,4,2,2011,1,1.0,1.1,1729526.92,1.97,32,Sale,Sale Commission,2839.31,14,9,0.030303030303030304
BG-REA-20190809-03049,Reading,Kennet Island,2019-08-09,Detached House,3500,4,3,1974,3,5.0,0.98,1400630.86,1.05,7,Sale,Sale Commission,1225.55,51,8,0.125
BG-REA-20210725-03050,Reading,Tilehurst,2021-07-25,Apartment,3201,1,1,1983,1,1.0,1.05,995440.5,2.67,39,Sale,Sale Commission,2214.86,42,7,0.025
BG-GUI-20190707-03051,Guildford,Park Barn,2019-07-07,Apartment,3812,1,1,1983,8,7.0,1.01,2050452.69,2.38,85,Lease,Airbnb/Short Let,58783.46,42,7,0.011627906976744186
BG-LON-20180422-03052,London,Hammersmith,2018-04-22,Apartment,1188,4,2,2004,4,10.0,1.0,654384.74,1.09,108,Sale,Sale Commission,594.4,21,4,0.009174311926605505
BG-REA-20231101-03053,Reading,Tilehurst,2023-11-01,Townhouse,631,1,1,1979,9,,1.11,409864.54,1.6,97,Lease,Student Housing,22629.04,46,11,0.01020408163265306
BG-REA-20230817-03054,Reading,Coley,2023-08-17,Apartment,3404,2,2,1976,7,10.0,1.12,2166198.81,2.52,103,Sale,Sale Commission,4549.02,49,8,0.009615384615384616
BG-LON-20201006-03055,London,Shoreditch,2020-10-06,Townhouse,1525,5,4,1983,6,3.0,0.91,624733.13,1.82,144,Lease,Student Housing,38439.88,42,10,0.006896551724137931
BG-REA-20180531-03056,Reading,Kennet Island,2018-05-31,Apartment,1159,1,1,1952,9,9.0,1.02,518870.05,1.88,9,Lease,Residential Rent,23732.87,73,5,0.1
BG-LON-20250428-03057,London,Chelsea,2025-04-28,Townhouse,2912,1,1,2011,3,4.0,1.06,2280920.86,2.62,43,Sale,Sale Commission,4980.01,14,4,0.022727272727272728
BG-LON-20250620-03058,London,Hackney,2025-06-20,Apartment,2391,1,1,1983,4,7.0,1.1,1114672.88,1.51,133,Sale,Sale Commission,1402.63,42,6,0.007462686567164179
BG-LON-20230411-03059,London,Richmond,2023-04-11,Apartment,3599,3,2,2002,4,3.0,1.14,2074406.24,2.71,51,Sale,Sale Commission,4684.7,23,4,0.019230769230769232
BG-LON-20230116-03060,London,Hackney,2023-01-16,Apartment,3617,3,2,1979,6,3.0,1.14,2219894.65,2.35,86,Lease,Residential Rent,99618.54,46,1,0.011494252873563218
BG-GUI-20200611-03061,Guildford,Jacobs Well,2020-06-11,Apartment,1798,3,3,1956,5,5.0,0.88,824826.42,2.41,101,Sale,Sale Commission,1656.53,69,6,0.00980392156862745
BG-REA-20181118-03062,Reading,Coley,2018-11-18,Detached House,773,2,2,1950,7,4.0,0.99,465265.22,2.55,68,Sale,Sale Commission,988.69,75,11,0.014492753623188406
BG-GUI-20220426-03063,Guildford,Onslow Village,2022-04-26,Detached House,1802,4,4,1963,6,4.0,1.13,1420717.55,2.33,173,Sale,Sale Commission,2758.56,62,4,0.005747126436781609
BG-REA-20220327-03064,Reading,Southcote,2022-03-27,Townhouse,2127,3,3,1959,4,9.0,1.09,1499847.85,2.34,70,Sale,Sale Commission,2924.7,66,3,0.014084507042253521
BG-GUI-20220724-03065,Guildford,Merrow,2022-07-24,Detached House,3679,3,1,2005,1,7.0,1.1,2574043.79,2.39,76,Sale,Sale Commission,5126.64,20,7,0.012987012987012988
BG-LON-20231102-03066,London,Clapham,2023-11-02,Townhouse,1842,3,1,1980,6,,1.12,1313570.84,1.02,160,Sale,Sale Commission,1116.54,45,11,0.006211180124223602
BG-LON-20180929-03067,London,Brixton,2018-09-29,Townhouse,839,4,1,1977,8,10.0,1.01,584806.53,1.83,24,Sale,Sale Commission,891.83,48,9,0.04
BG-GUI-20211125-03068,Guildford,Merrow,2021-11-25,Apartment,1815,1,1,2009,6,7.0,1.12,803781.15,2.37,99,Lease,Airbnb/Short Let,69985.44,16,11,0.01
BG-GUI-20240710-03069,Guildford,Burpham,2024-07-10,Townhouse,3040,5,3,1976,4,1.0,1.07,1515816.03,2.91,164,Sale,Sale Commission,3675.85,49,7,0.006060606060606061
BG-REA-20210529-03070,Reading,Southcote,2021-05-29,Townhouse,2518,3,3,1992,4,,0.87,880809.2,2.11,53,Sale,Sale Commission,1548.76,33,5,0.018518518518518517
BG-GUI-20241224-03071,Guildford,Merrow,2024-12-24,Detached House,2129,3,3,2012,2,4.0,1.11,1086131.1,2.31,53,Sale,Sale Commission,2090.8,13,12,0.018518518518518517
BG-LON-20240426-03072,London,Shoreditch,2024-04-26,Detached House,1467,5,3,2009,1,4.0,1.1,729883.91,2.8,43,Sale,Sale Commission,1703.06,16,4,0.022727272727272728
BG-REA-20200110-03073,Reading,Whitley,2020-01-10,Townhouse,3363,3,3,1958,1,7.0,1.01,2021915.0,2.24,54,Lease,Residential Rent,51107.85,67,1,0.01818181818181818
BG-GUI-20220429-03074,Guildford,Guildford Town Centre,2022-04-29,Apartment,1798,5,2,1972,7,8.0,1.13,1309663.29,2.0,66,Sale,Sale Commission,2182.77,53,4,0.014925373134328358
BG-LON-20241207-03075,London,Camden,2024-12-07,Detached House,1304,1,1,1958,1,3.0,1.11,669147.98,2.2,59,Sale,Sale Commission,1226.77,67,12,0.016666666666666666
BG-LON-20210901-03076,London,Kensington,2021-09-01,Apartment,2546,2,1,1992,6,3.0,1.05,1480642.1,2.91,50,Sale,Sale Commission,3590.56,33,9,0.0196078431372549
BG-GUI-20241025-03077,Guildford,Burpham,2024-10-25,Apartment,765,3,3,2014,6,6.0,1.07,366483.87,1.05,115,Lease,Student Housing,18529.7,11,10,0.008620689655172414
BG-LON-20191018-03078,London,Ealing,2019-10-18,Apartment,1097,1,1,1988,2,1.0,1.0,329168.68,2.28,171,Sale,Sale Commission,625.42,37,10,0.005813953488372093
BG-LON-20230201-03079,London,Notting Hill,2023-02-01,Townhouse,3234,3,3,1950,7,8.0,1.11,2346454.9,2.36,77,Lease,Airbnb/Short Let,99635.62,75,2,0.01282051282051282
BG-LON-20190721-03080,London,Brixton,2019-07-21,Townhouse,3890,1,1,2011,4,7.0,0.99,1883697.71,2.76,48,Sale,Sale Commission,4332.5,14,7,0.02040816326530612
BG-REA-20240908-03081,Reading,Whitley,2024-09-08,Apartment,3403,4,3,2018,7,10.0,1.08,2010924.55,2.27,59,Sale,Sale Commission,3804.0,7,9,0.016666666666666666
BG-LON-20240224-03082,London,Shoreditch,2024-02-24,Townhouse,2891,4,1,1955,9,6.0,1.11,2138967.12,2.79,30,Lease,Airbnb/Short Let,55067.12,70,2,0.03225806451612903
BG-GUI-20181029-03083,Guildford,Onslow Village,2018-10-29,Townhouse,1287,3,2,1959,5,10.0,1.0,615578.7,2.71,127,Sale,Sale Commission,1390.18,66,10,0.0078125
BG-LON-20200429-03084,London,Greenwich,2020-04-29,Detached House,1741,2,1,1989,1,10.0,0.9,754955.98,2.83,95,Lease,Airbnb/Short Let,44935.67,36,4,0.010416666666666666
BG-GUI-20210528-03085,Guildford,Stoughton,2021-05-28,Townhouse,2627,5,4,1984,8,8.0,0.93,2149767.46,2.81,57,Sale,Sale Commission,5034.04,41,5,0.017241379310344827
BG-GUI-20240513-03086,Guildford,Merrow,2024-05-13,Townhouse,3131,4,2,2004,8,9.0,1.12,2822303.38,2.54,30,Lease,Airbnb/Short Let,64123.32,21,5,0.03225806451612903
BG-REA-20200820-03087,Reading,Earley,2020-08-20,Townhouse,3401,2,1,1999,5,6.0,0.91,1101063.27,1.42,71,Lease,Airbnb/Short Let,59615.12,26,8,0.013888888888888888
BG-LON-20220903-03088,London,Islington,2022-09-03,Townhouse,2157,1,1,1959,4,1.0,1.12,1399879.89,1.98,167,Lease,Residential Rent,37738.95,66,9,0.005952380952380952
BG-LON-20190226-03089,London,Chelsea,2019-02-26,Apartment,1852,4,1,2001,2,6.0,0.98,1534805.41,2.41,9,Lease,Airbnb/Short Let,64656.28,24,2,0.1
BG-GUI-20200908-03090,Guildford,Park Barn,2020-09-08,Townhouse,3512,1,1,2015,7,10.0,0.92,1267497.33,2.5,179,Sale,Sale Commission,2640.62,10,9,0.005555555555555556
BG-LON-20200403-03091,London,Camden,2020-04-03,Apartment,1378,5,4,1972,8,3.0,0.87,855493.2,1.72,119,Sale,Sale Commission,1226.21,53,4,0.008333333333333333
BG-LON-20180926-03092,London,Chelsea,2018-09-26,Detached House,833,1,1,1968,7,6.0,1.02,907919.12,1.27,14,Sale,Sale Commission,960.88,57,9,0.06666666666666667
BG-REA-20200729-03093,Reading,Coley,2020-07-29,Townhouse,2865,5,4,1970,10,3.0,0.94,1820714.51,2.19,166,Lease,Residential Rent,76649.91,55,7,0.005988023952095809
BG-GUI-20231206-03094,Guildford,Guildford Town Centre,2023-12-06,Townhouse,791,1,1,2009,7,1.0,1.13,479126.95,2.23,109,Sale,Sale Commission,890.38,16,12,0.00909090909090909
BG-GUI-20180414-03095,Guildford,Onslow Village,2018-04-14,Townhouse,2218,3,1,2003,7,3.0,0.98,1462678.13,2.63,68,Sale,Sale Commission,3205.7,22,4,0.014492753623188406
BG-LON-20200909-03096,London,Brixton,2020-09-09,Townhouse,890,5,2,2004,1,6.0,0.88,386647.6,1.08,149,Lease,Airbnb/Short Let,29901.47,21,9,0.006666666666666667
BG-LON-20231114-03097,London,Shoreditch,2023-11-14,Apartment,2984,1,1,1973,1,3.0,1.15,1186914.03,2.8,117,Sale,Sale Commission,2769.47,52,11,0.00847457627118644
BG-GUI-20230709-03098,Guildford,Burpham,2023-07-09,Apartment,1784,5,5,2001,7,9.0,1.11,1512557.61,1.7,22,Sale,Sale Commission,2142.79,24,7,0.043478260869565216
